GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39
1500000US110010075022,110010075022,"Block Group 2, Census Tract 75.02, District of Columbia, District of Columbia",1757,406,892,399,710,387,0,12,0,12,0,12,710,387,18,28,18,28,0,12,692,386,647,359,45,60,182,80,144,69,125,63,19,26,38,44,865,282,525,257,317,231,317,231,0,12,208,137,36,39,36,39,0,12,172,130,172,130,0,12,340,147,285,116,235,102,50,49,55,53
1500000US110010075031,110010075031,"Block Group 1, Census Tract 75.03, District of Columbia, District of Columbia",648,181,226,126,151,126,8,15,8,15,0,12,143,126,27,40,27,40,0,12,116,121,116,121,0,12,75,38,66,34,66,34,0,12,9,13,422,148,291,143,135,77,135,77,0,12,156,124,9,14,9,14,0,12,147,123,147,123,0,12,131,50,131,50,124,47,7,12,0,12
1500000US110010075032,110010075032,"Block Group 2, Census Tract 75.03, District of Columbia, District of Columbia",2000,316,982,311,847,303,0,12,0,12,0,12,847,303,42,42,32,39,10,15,805,311,792,313,13,13,135,69,60,32,54,30,6,11,75,62,1018,269,836,234,194,140,194,140,0,12,642,201,52,61,52,61,0,12,590,185,586,183,4,6,182,108,129,50,95,39,34,34,53,96
1500000US110010075041,110010075041,"Block Group 1, Census Tract 75.04, District of Columbia, District of Columbia",2885,399,1235,353,974,356,97,118,97,118,0,12,877,338,60,66,60,66,0,12,817,322,790,321,27,31,261,101,196,77,196,77,0,12,65,57,1650,361,1280,378,228,173,228,173,0,12,1052,363,173,193,153,170,20,31,879,322,851,316,28,33,370,117,331,108,266,103,65,53,39,39
1500000US110010076011,110010076011,"Block Group 1, Census Tract 76.01, District of Columbia, District of Columbia",877,315,90,103,90,103,0,12,0,12,0,12,90,103,26,42,26,42,0,12,64,96,64,96,0,12,0,12,0,12,0,12,0,12,0,12,787,312,590,308,125,114,125,114,0,12,465,304,0,12,0,12,0,12,465,304,465,304,0,12,197,95,197,95,197,95,0,12,0,12
1500000US110010076012,110010076012,"Block Group 2, Census Tract 76.01, District of Columbia, District of Columbia",260,95,66,59,19,30,0,12,0,12,0,12,19,30,19,30,19,30,0,12,0,12,0,12,0,12,47,51,47,51,47,51,0,12,0,12,194,89,116,78,50,38,50,38,0,12,66,71,37,55,37,55,0,12,29,44,29,44,0,12,78,49,59,29,45,27,14,20,19,28
1500000US110010076013,110010076013,"Block Group 3, Census Tract 76.01, District of Columbia, District of Columbia",2081,551,475,238,325,222,28,46,28,46,0,12,297,220,71,114,71,114,0,12,226,193,205,191,21,33,150,111,84,65,71,59,13,22,66,70,1606,542,1352,550,534,378,534,378,0,12,818,457,46,73,33,53,13,20,772,454,772,454,0,12,254,95,224,94,202,95,22,25,30,31
1500000US110010076014,110010076014,"Block Group 4, Census Tract 76.01, District of Columbia, District of Columbia",756,323,170,142,104,149,0,12,0,12,0,12,104,149,0,12,0,12,0,12,104,149,104,149,0,12,66,68,36,45,36,45,0,12,30,49,586,293,414,278,331,254,331,254,0,12,83,116,0,12,0,12,0,12,83,116,64,85,19,32,172,104,159,101,142,100,17,21,13,21
1500000US110010076015,110010076015,"Block Group 5, Census Tract 76.01, District of Columbia, District of Columbia",900,376,243,164,170,146,0,12,0,12,0,12,170,146,13,21,0,12,13,21,157,143,157,143,0,12,73,71,67,65,67,65,0,12,6,14,657,349,540,355,44,74,32,54,12,21,496,346,80,103,80,103,0,12,416,306,416,306,0,12,117,74,113,73,113,73,0,12,4,10
1500000US110010076031,110010076031,"Block Group 1, Census Tract 76.03, District of Columbia, District of Columbia",1578,553,443,423,339,417,332,416,332,416,0,12,7,13,7,13,0,12,7,13,0,12,0,12,0,12,104,122,104,122,89,121,15,23,0,12,1135,398,521,386,144,145,144,145,0,12,377,345,68,99,57,82,11,22,309,332,309,332,0,12,614,203,597,203,597,203,0,12,17,29
1500000US110010076032,110010076032,"Block Group 2, Census Tract 76.03, District of Columbia, District of Columbia",402,193,25,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,31,17,29,17,29,0,12,8,12,377,189,199,162,17,27,17,27,0,12,182,158,0,12,0,12,0,12,182,158,182,158,0,12,178,116,164,109,152,105,12,21,14,24
1500000US110010076033,110010076033,"Block Group 3, Census Tract 76.03, District of Columbia, District of Columbia",854,440,293,420,293,420,0,12,0,12,0,12,293,420,0,12,0,12,0,12,293,420,293,420,0,12,0,12,0,12,0,12,0,12,0,12,561,329,506,330,194,113,194,113,0,12,312,315,28,43,28,43,0,12,284,313,284,313,0,12,55,54,37,33,25,28,12,19,18,28
1500000US110010076034,110010076034,"Block Group 4, Census Tract 76.03, District of Columbia, District of Columbia",1200,422,338,290,244,284,0,12,0,12,0,12,244,284,202,279,202,279,0,12,42,66,42,66,0,12,94,89,94,89,77,86,17,27,0,12,862,367,391,294,105,151,105,151,0,12,286,269,34,98,34,98,0,12,252,231,252,231,0,12,471,194,396,169,358,163,38,36,75,61
1500000US110010076041,110010076041,"Block Group 1, Census Tract 76.04, District of Columbia, District of Columbia",1412,384,669,338,587,338,29,48,29,48,0,12,558,347,0,12,0,12,0,12,558,347,546,343,12,20,82,56,66,50,66,50,0,12,16,26,743,224,476,216,159,157,159,157,0,12,317,209,86,138,86,138,0,12,231,147,174,137,57,74,267,85,265,85,265,85,0,12,2,3
1500000US110010076042,110010076042,"Block Group 2, Census Tract 76.04, District of Columbia, District of Columbia",1401,318,119,123,95,118,0,12,0,12,0,12,95,118,0,12,0,12,0,12,95,118,79,114,16,25,24,29,14,16,14,16,0,12,10,24,1282,290,1038,309,587,217,587,217,0,12,451,221,40,44,40,44,0,12,411,217,381,193,30,49,244,107,184,71,134,56,50,46,60,50
1500000US110010076043,110010076043,"Block Group 3, Census Tract 76.04, District of Columbia, District of Columbia",1199,338,246,144,91,121,13,20,13,20,0,12,78,118,0,12,0,12,0,12,78,118,78,118,0,12,155,77,93,55,86,55,7,11,62,53,953,329,689,325,130,167,130,167,0,12,559,281,151,146,151,146,0,12,408,264,382,235,26,42,264,86,248,88,187,94,61,49,16,24
1500000US110010076051,110010076051,"Block Group 1, Census Tract 76.05, District of Columbia, District of Columbia",698,237,68,54,40,43,22,32,0,12,22,32,18,29,0,12,0,12,0,12,18,29,0,12,18,29,28,31,9,15,0,12,9,15,19,27,630,218,510,231,239,158,239,158,0,12,271,163,10,17,10,17,0,12,261,165,261,165,0,12,120,60,94,49,82,47,12,14,26,28
1500000US110010076052,110010076052,"Block Group 2, Census Tract 76.05, District of Columbia, District of Columbia",2387,350,714,270,510,264,58,47,58,47,0,12,452,263,47,50,26,39,21,31,405,266,393,264,12,18,204,72,93,51,93,51,0,12,111,51,1673,341,1093,362,564,334,564,334,0,12,529,283,233,233,216,224,17,27,296,128,286,128,10,15,580,132,479,98,396,80,83,52,101,58
1500000US110010076053,110010076053,"Block Group 3, Census Tract 76.05, District of Columbia, District of Columbia",902,327,453,208,335,201,17,23,0,12,17,23,318,202,51,58,51,58,0,12,267,196,236,167,31,48,118,65,111,64,89,54,22,36,7,12,449,262,389,258,151,199,151,199,0,12,238,191,0,12,0,12,0,12,238,191,238,191,0,12,60,48,35,29,31,28,4,7,25,39
1500000US110010077031,110010077031,"Block Group 1, Census Tract 77.03, District of Columbia, District of Columbia",797,396,221,153,124,145,0,12,0,12,0,12,124,145,0,12,0,12,0,12,124,145,124,145,0,12,97,71,81,70,81,70,0,12,16,18,576,436,462,428,292,412,292,412,0,12,170,179,0,12,0,12,0,12,170,179,170,179,0,12,114,85,108,84,108,84,0,12,6,13
1500000US110010077032,110010077032,"Block Group 2, Census Tract 77.03, District of Columbia, District of Columbia",1126,519,230,277,170,269,0,12,0,12,0,12,170,269,0,12,0,12,0,12,170,269,170,269,0,12,60,73,60,73,60,73,0,12,0,12,896,447,764,458,189,195,189,195,0,12,575,446,0,12,0,12,0,12,575,446,575,446,0,12,132,103,132,103,132,103,0,12,0,12
1500000US110010077033,110010077033,"Block Group 3, Census Tract 77.03, District of Columbia, District of Columbia",3112,700,1609,660,1317,670,176,177,176,177,0,12,1141,655,282,442,282,442,0,12,859,477,842,475,17,29,292,146,246,136,246,136,0,12,46,70,1503,545,1279,578,113,124,113,124,0,12,1166,567,38,67,38,67,0,12,1128,563,1080,575,48,56,224,121,198,116,167,115,31,26,26,23
1500000US110010077034,110010077034,"Block Group 4, Census Tract 77.03, District of Columbia, District of Columbia",486,296,257,234,178,223,81,157,81,157,0,12,97,150,97,150,97,150,0,12,0,12,0,12,0,12,79,70,79,70,49,61,30,48,0,12,229,185,166,185,65,100,65,100,0,12,101,151,0,12,0,12,0,12,101,151,101,151,0,12,63,62,31,36,31,36,0,12,32,51
1500000US110010077071,110010077071,"Block Group 1, Census Tract 77.07, District of Columbia, District of Columbia",2769,549,1254,609,1080,609,229,330,229,330,0,12,851,577,82,112,70,112,12,18,769,546,693,554,76,74,174,73,133,67,127,67,6,10,41,32,1515,359,1257,361,180,128,180,128,0,12,1077,356,17,26,17,26,0,12,1060,350,990,351,70,60,258,88,237,86,205,81,32,28,21,22
1500000US110010077072,110010077072,"Block Group 2, Census Tract 77.07, District of Columbia, District of Columbia",1608,392,274,229,209,243,0,12,0,12,0,12,209,243,0,12,0,12,0,12,209,243,209,243,0,12,65,49,23,21,23,21,0,12,42,44,1334,373,1082,378,509,293,509,293,0,12,573,286,178,197,152,169,26,43,395,235,381,229,14,22,252,104,203,73,157,62,46,41,49,58
1500000US110010077081,110010077081,"Block Group 1, Census Tract 77.08, District of Columbia, District of Columbia",1592,368,712,377,667,384,0,12,0,12,0,12,667,384,308,283,278,258,30,35,359,271,351,259,8,17,45,53,45,53,45,53,0,12,0,12,880,290,722,289,68,76,68,76,0,12,654,283,38,60,38,60,0,12,616,295,609,295,7,13,158,81,133,61,116,59,17,26,25,39
1500000US110010077082,110010077082,"Block Group 2, Census Tract 77.08, District of Columbia, District of Columbia",1420,312,198,118,82,93,0,12,0,12,0,12,82,93,0,12,0,12,0,12,82,93,82,93,0,12,116,81,96,76,57,60,39,50,20,18,1222,319,996,342,175,151,175,151,0,12,821,322,138,135,111,103,27,33,683,316,645,306,38,46,226,87,187,80,187,80,0,12,39,53
1500000US110010077091,110010077091,"Block Group 1, Census Tract 77.09, District of Columbia, District of Columbia",1293,218,386,163,295,160,60,84,60,84,0,12,235,134,16,25,0,12,16,25,219,127,204,123,15,15,91,47,85,46,78,45,7,11,6,7,907,212,638,227,142,90,142,90,0,12,496,223,101,95,101,95,0,12,395,210,382,207,13,15,269,66,245,63,232,64,13,14,24,21
1500000US110010077092,110010077092,"Block Group 2, Census Tract 77.09, District of Columbia, District of Columbia",973,222,259,146,200,143,54,87,54,87,0,12,146,113,11,17,11,17,0,12,135,112,124,109,11,15,59,38,53,37,53,37,0,12,6,10,714,206,604,209,293,142,293,142,0,12,311,185,39,42,39,42,0,12,272,182,272,182,0,12,110,63,110,63,110,63,0,12,0,12
1500000US110010078031,110010078031,"Block Group 1, Census Tract 78.03, District of Columbia, District of Columbia",990,288,339,218,247,215,19,30,19,30,0,12,228,215,0,12,0,12,0,12,228,215,228,215,0,12,92,48,55,44,55,44,0,12,37,22,651,274,466,259,90,77,90,77,0,12,376,254,87,77,87,77,0,12,289,238,272,242,17,25,185,106,176,103,176,103,0,12,9,21
1500000US110010078032,110010078032,"Block Group 2, Census Tract 78.03, District of Columbia, District of Columbia",607,177,109,95,83,94,23,37,23,37,0,12,60,89,0,12,0,12,0,12,60,89,60,89,0,12,26,26,26,26,17,20,9,16,0,12,498,180,352,179,93,72,93,72,0,12,259,169,61,57,61,57,0,12,198,169,198,169,0,12,146,55,131,51,131,51,0,12,15,23
1500000US110010078033,110010078033,"Block Group 3, Census Tract 78.03, District of Columbia, District of Columbia",652,336,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,0,12,0,12,0,12,10,16,642,338,624,341,464,343,464,343,0,12,160,129,0,12,0,12,0,12,160,129,160,129,0,12,18,20,18,20,10,16,8,13,0,12
1500000US110010078034,110010078034,"Block Group 4, Census Tract 78.03, District of Columbia, District of Columbia",1413,327,370,265,292,265,19,30,19,30,0,12,273,265,75,118,75,118,0,12,198,249,198,249,0,12,78,58,78,58,69,59,9,13,0,12,1043,280,554,276,265,191,265,191,0,12,289,218,58,89,58,89,0,12,231,201,231,201,0,12,489,144,431,124,391,125,40,50,58,58
1500000US110010078041,110010078041,"Block Group 1, Census Tract 78.04, District of Columbia, District of Columbia",900,403,330,267,222,257,0,12,0,12,0,12,222,257,136,216,136,216,0,12,86,140,86,140,0,12,108,71,66,64,66,64,0,12,42,40,570,322,524,321,136,167,136,167,0,12,388,283,218,291,143,210,75,87,170,153,170,153,0,12,46,31,46,31,35,25,11,17,0,12
1500000US110010078042,110010078042,"Block Group 2, Census Tract 78.04, District of Columbia, District of Columbia",1384,287,529,258,438,277,72,112,72,112,0,12,366,255,15,24,0,12,15,24,351,254,351,254,0,12,91,75,91,75,91,75,0,12,0,12,855,250,665,258,166,122,153,119,13,19,499,239,99,93,99,93,0,12,400,215,400,215,0,12,190,111,181,109,172,109,9,15,9,14
1500000US110010078043,110010078043,"Block Group 3, Census Tract 78.04, District of Columbia, District of Columbia",872,326,156,114,105,102,47,81,47,81,0,12,58,67,26,41,0,12,26,41,32,50,32,50,0,12,51,51,23,25,23,25,0,12,28,44,716,302,490,235,255,153,255,153,0,12,235,197,30,48,30,48,0,12,205,184,205,184,0,12,226,188,110,49,100,49,10,15,116,175
1500000US110010078061,110010078061,"Block Group 1, Census Tract 78.06, District of Columbia, District of Columbia",1030,207,312,131,192,123,0,12,0,12,0,12,192,123,38,49,29,47,9,14,154,109,103,82,51,40,120,53,91,49,71,46,20,18,29,22,718,157,532,161,86,55,86,55,0,12,446,155,85,79,85,79,0,12,361,154,361,154,0,12,186,66,157,62,126,59,31,23,29,22
1500000US110010078062,110010078062,"Block Group 2, Census Tract 78.06, District of Columbia, District of Columbia",1028,273,297,172,215,169,10,16,0,12,10,16,205,166,15,22,15,22,0,12,190,161,165,157,25,39,82,37,69,36,67,37,2,5,13,19,731,234,571,238,281,186,281,186,0,12,290,139,0,12,0,12,0,12,290,139,290,139,0,12,160,66,147,63,134,61,13,13,13,16
1500000US110010078071,110010078071,"Block Group 1, Census Tract 78.07, District of Columbia, District of Columbia",1381,216,203,92,131,88,0,12,0,12,0,12,131,88,0,12,0,12,0,12,131,88,127,87,4,7,72,38,43,32,39,31,4,6,29,23,1178,193,1022,206,358,160,358,160,0,12,664,186,76,66,68,62,8,12,588,196,572,194,16,24,156,54,136,52,118,52,18,13,20,14
1500000US110010078072,110010078072,"Block Group 2, Census Tract 78.07, District of Columbia, District of Columbia",934,197,142,92,90,86,0,12,0,12,0,12,90,86,0,12,0,12,0,12,90,86,86,86,4,7,52,34,52,34,52,34,0,12,0,12,792,196,683,199,312,162,312,162,0,12,371,165,0,12,0,12,0,12,371,165,368,167,3,5,109,54,99,48,91,47,8,14,10,17
1500000US110010078081,110010078081,"Block Group 1, Census Tract 78.08, District of Columbia, District of Columbia",1909,605,436,317,404,315,0,12,0,12,0,12,404,315,0,12,0,12,0,12,404,315,404,315,0,12,32,27,22,26,22,26,0,12,10,9,1473,565,1198,563,718,457,718,457,0,12,480,293,69,91,69,91,0,12,411,286,411,286,0,12,275,172,190,107,144,93,46,67,85,96
1500000US110010078082,110010078082,"Block Group 2, Census Tract 78.08, District of Columbia, District of Columbia",842,297,295,184,146,169,19,29,19,29,0,12,127,164,0,12,0,12,0,12,127,164,127,164,0,12,149,77,126,54,110,49,16,25,23,36,547,249,376,242,285,229,285,229,0,12,91,90,0,12,0,12,0,12,91,90,81,91,10,18,171,63,139,48,132,47,7,14,32,40
1500000US110010078083,110010078083,"Block Group 3, Census Tract 78.08, District of Columbia, District of Columbia",1096,526,308,386,270,390,270,390,270,390,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,38,31,38,31,38,31,0,12,0,12,788,416,724,420,92,108,92,108,0,12,632,423,197,285,197,285,0,12,435,335,435,335,0,12,64,42,64,42,64,42,0,12,0,12
1500000US110010078091,110010078091,"Block Group 1, Census Tract 78.09, District of Columbia, District of Columbia",1995,388,454,208,323,191,0,12,0,12,0,12,323,191,38,48,28,46,10,18,285,189,269,179,16,25,131,98,50,49,50,49,0,12,81,79,1541,361,1216,373,257,171,257,171,0,12,959,349,389,203,389,203,0,12,570,290,570,290,0,12,325,116,289,93,222,86,67,56,36,56
1500000US110010078092,110010078092,"Block Group 2, Census Tract 78.09, District of Columbia, District of Columbia",1066,336,369,307,343,305,31,47,31,47,0,12,312,305,0,12,0,12,0,12,312,305,312,305,0,12,26,22,10,16,10,16,0,12,16,14,697,226,509,239,222,176,222,176,0,12,287,180,74,88,60,69,14,23,213,165,213,165,0,12,188,110,143,67,122,59,21,26,45,62
1500000US110010079011,110010079011,"Block Group 1, Census Tract 79.01, District of Columbia, District of Columbia",324,154,156,139,78,126,0,12,0,12,0,12,78,126,0,12,0,12,0,12,78,126,78,126,0,12,78,62,61,58,43,52,18,31,17,27,168,68,41,47,21,33,21,33,0,12,20,32,0,12,0,12,0,12,20,32,20,32,0,12,127,60,97,50,73,42,24,29,30,34
1500000US110010079012,110010079012,"Block Group 2, Census Tract 79.01, District of Columbia, District of Columbia",998,243,79,73,40,62,0,12,0,12,0,12,40,62,0,12,0,12,0,12,40,62,40,62,0,12,39,37,32,33,25,31,7,11,7,11,919,244,713,251,399,185,353,166,46,50,314,200,130,112,122,109,8,13,184,166,173,161,11,16,206,112,119,62,55,46,64,44,87,64
1500000US110010079013,110010079013,"Block Group 3, Census Tract 79.01, District of Columbia, District of Columbia",1548,401,287,136,166,141,0,12,0,12,0,12,166,141,0,12,0,12,0,12,166,141,166,141,0,12,121,71,69,46,69,46,0,12,52,40,1261,396,914,389,241,146,241,146,0,12,673,375,267,244,246,222,21,34,406,323,396,320,10,15,347,135,208,66,124,57,84,46,139,88
1500000US110010079014,110010079014,"Block Group 4, Census Tract 79.01, District of Columbia, District of Columbia",1011,228,339,159,267,157,0,12,0,12,0,12,267,157,63,72,63,72,0,12,204,134,204,134,0,12,72,46,72,46,72,46,0,12,0,12,672,210,515,213,178,151,178,151,0,12,337,213,26,25,26,25,0,12,311,214,311,214,0,12,157,71,110,51,81,50,29,22,47,43
1500000US110010079031,110010079031,"Block Group 1, Census Tract 79.03, District of Columbia, District of Columbia",1890,250,364,196,275,202,37,31,19,24,18,19,238,200,7,10,0,12,7,10,231,200,231,200,0,12,89,42,61,31,54,29,7,10,28,21,1526,212,1114,206,586,151,553,141,33,43,528,159,103,55,97,51,6,10,425,148,419,144,6,8,412,82,334,49,288,56,46,25,78,67
1500000US110010080011,110010080011,"Block Group 1, Census Tract 80.01, District of Columbia, District of Columbia",694,258,10,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,13,0,12,0,12,0,12,10,13,684,256,466,245,239,108,230,101,9,13,227,225,138,199,138,199,0,12,89,113,88,106,1,13,218,145,161,95,106,73,55,64,57,66
1500000US110010080012,110010080012,"Block Group 2, Census Tract 80.01, District of Columbia, District of Columbia",1527,217,121,79,36,57,0,12,0,12,0,12,36,57,0,12,0,12,0,12,36,57,36,57,0,12,85,52,67,43,33,31,34,27,18,20,1406,220,977,256,756,203,749,202,7,14,221,167,0,12,0,12,0,12,221,167,221,167,0,12,429,127,268,74,203,70,65,34,161,84
1500000US110010080013,110010080013,"Block Group 3, Census Tract 80.01, District of Columbia, District of Columbia",891,311,66,57,54,55,0,12,0,12,0,12,54,55,25,38,25,38,0,12,29,44,29,44,0,12,12,12,0,12,0,12,0,12,12,12,825,311,562,277,432,237,432,237,0,12,130,153,0,12,0,12,0,12,130,153,130,153,0,12,263,212,109,45,60,35,49,37,154,184
1500000US110010080021,110010080021,"Block Group 1, Census Tract 80.02, District of Columbia, District of Columbia",1208,204,103,58,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,103,58,52,51,52,51,0,12,51,41,1105,207,646,200,437,153,437,153,0,12,209,136,16,24,16,24,0,12,193,135,168,115,25,29,459,135,308,80,232,77,76,40,151,89
1500000US110010080022,110010080022,"Block Group 2, Census Tract 80.02, District of Columbia, District of Columbia",2219,240,96,99,34,73,8,13,0,12,8,13,26,72,0,12,0,12,0,12,26,72,26,72,0,12,62,63,42,47,33,45,9,14,20,32,2123,241,1421,259,1151,225,1151,225,0,12,270,160,0,12,0,12,0,12,270,160,270,160,0,12,702,178,453,101,313,84,140,63,249,114
1500000US110010081001,110010081001,"Block Group 1, Census Tract 81, District of Columbia, District of Columbia",825,187,20,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,29,0,12,0,12,0,12,20,29,805,187,446,191,315,163,308,158,7,12,131,101,0,12,0,12,0,12,131,101,131,101,0,12,359,115,227,66,161,70,66,34,132,90
1500000US110010081002,110010081002,"Block Group 2, Census Tract 81, District of Columbia, District of Columbia",1554,221,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,12,18,12,18,0,12,0,12,1542,222,991,202,891,204,859,197,32,40,100,84,100,84,100,84,0,12,0,12,0,12,0,12,551,147,357,85,231,79,126,64,194,89
1500000US110010081003,110010081003,"Block Group 3, Census Tract 81, District of Columbia, District of Columbia",843,177,41,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,41,49,11,18,11,18,0,12,30,46,802,170,462,169,445,167,445,167,0,12,17,26,0,12,0,12,0,12,17,26,17,26,0,12,340,104,214,66,108,57,106,43,126,58
1500000US110010082001,110010082001,"Block Group 1, Census Tract 82, District of Columbia, District of Columbia",894,261,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,894,261,634,275,592,276,580,271,12,18,42,47,23,37,16,26,7,12,19,30,19,30,0,12,260,69,228,62,203,62,25,19,32,24
1500000US110010082002,110010082002,"Block Group 2, Census Tract 82, District of Columbia, District of Columbia",1887,250,200,172,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,200,172,83,51,47,41,36,30,117,140,1687,196,714,139,695,132,672,133,23,33,19,33,19,33,19,33,0,12,0,12,0,12,0,12,973,201,654,100,528,107,126,49,319,170
1500000US110010083011,110010083011,"Block Group 1, Census Tract 83.01, District of Columbia, District of Columbia",1203,246,39,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,39,22,36,22,36,0,12,17,15,1164,245,730,211,585,194,585,194,0,12,145,104,71,87,40,48,31,41,74,80,74,80,0,12,434,153,222,60,113,50,109,47,212,114
1500000US110010083012,110010083012,"Block Group 2, Census Tract 83.01, District of Columbia, District of Columbia",1146,230,61,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,61,36,38,33,23,21,15,26,23,25,1085,226,594,208,582,207,569,202,13,22,12,21,0,12,0,12,0,12,12,21,12,21,0,12,491,141,268,77,143,52,125,62,223,102
1500000US110010083021,110010083021,"Block Group 1, Census Tract 83.02, District of Columbia, District of Columbia",2303,154,113,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,113,49,35,31,35,31,0,12,78,39,2190,150,1153,139,946,157,934,150,12,13,207,106,119,108,119,108,0,12,88,80,88,80,0,12,1037,129,558,66,298,67,260,51,479,102
1500000US110010084021,110010084021,"Block Group 1, Census Tract 84.02, District of Columbia, District of Columbia",1022,243,34,43,16,34,0,12,0,12,0,12,16,34,16,34,16,34,0,12,0,12,0,12,0,12,18,24,12,18,0,12,12,18,6,15,988,237,477,153,309,128,309,128,0,12,168,110,47,65,27,40,20,25,121,87,121,87,0,12,511,224,266,85,190,77,76,52,245,181
1500000US110010084022,110010084022,"Block Group 2, Census Tract 84.02, District of Columbia, District of Columbia",1089,178,219,95,4,11,0,12,0,12,0,12,4,11,4,11,0,12,4,11,0,12,0,12,0,12,215,93,168,74,155,74,13,20,47,65,870,157,338,138,280,127,252,116,28,46,58,62,14,37,14,37,0,12,44,56,44,56,0,12,532,128,405,88,310,81,95,67,127,77
1500000US110010084101,110010084101,"Block Group 1, Census Tract 84.10, District of Columbia, District of Columbia",1441,183,107,55,22,27,0,12,0,12,0,12,22,27,0,12,0,12,0,12,22,27,14,22,8,13,85,46,43,34,43,34,0,12,42,33,1334,183,699,193,537,171,537,171,0,12,162,97,26,31,26,31,0,12,136,92,136,92,0,12,635,155,299,49,142,41,157,39,336,132
1500000US110010087011,110010087011,"Block Group 1, Census Tract 87.01, District of Columbia, District of Columbia",1507,337,124,120,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,124,120,42,56,42,56,0,12,82,86,1383,293,824,307,403,196,393,196,10,20,421,233,42,38,42,38,0,12,379,227,361,229,18,27,559,174,293,76,186,65,107,39,266,123
1500000US110010087012,110010087012,"Block Group 2, Census Tract 87.01, District of Columbia, District of Columbia",1127,332,158,101,86,91,0,12,0,12,0,12,86,91,0,12,0,12,0,12,86,91,62,83,24,32,72,48,35,28,25,25,10,12,37,36,969,298,551,291,187,122,187,122,0,12,364,301,56,77,56,77,0,12,308,286,285,272,23,31,418,112,254,70,167,68,87,45,164,79
1500000US110010087021,110010087021,"Block Group 1, Census Tract 87.02, District of Columbia, District of Columbia",1285,179,401,143,343,139,102,89,84,86,18,20,241,112,101,75,95,74,6,9,140,100,140,100,0,12,58,27,40,20,40,20,0,12,18,24,884,214,697,213,210,90,196,80,14,19,487,204,77,64,71,64,6,10,410,193,410,193,0,12,187,87,115,43,75,32,40,26,72,53
1500000US110010087022,110010087022,"Block Group 2, Census Tract 87.02, District of Columbia, District of Columbia",741,189,127,60,25,29,14,20,0,12,14,20,11,22,0,12,0,12,0,12,11,22,8,17,3,5,102,55,67,34,67,34,0,12,35,44,614,170,353,164,241,153,241,153,0,12,112,95,0,12,0,12,0,12,112,95,112,95,0,12,261,52,226,45,194,47,32,21,35,22
1500000US110010088021,110010088021,"Block Group 1, Census Tract 88.02, District of Columbia, District of Columbia",617,246,140,135,79,127,79,127,66,106,13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,61,55,29,27,10,14,19,23,32,47,477,192,272,173,90,86,90,86,0,12,182,166,0,12,0,12,0,12,182,166,148,129,34,51,205,108,120,62,87,50,33,40,85,72
