"timeframe","geo2010","geo2010_nf","start_date","end_date","PctUnemployed","Pct16andOverEmployed","PctUnemployed_m","Pct16andOverEmployed_m","ucounty","indc"
2000,"VA Tract 177 201.05",51177020105,"01JAN2000","31DEC2000",5.8,64,".",".","Spotsylvania",0
2000,"VA Tract 177 201.06",51177020106,"01JAN2000","31DEC2000",5.8,64,".",".","Spotsylvania",0
2000,"VA Tract 177 201.07",51177020107,"01JAN2000","31DEC2000",2.6,65,".",".","Spotsylvania",0
2000,"VA Tract 177 201.08",51177020108,"01JAN2000","31DEC2000",2.6,65,".",".","Spotsylvania",0
2000,"VA Tract 177 201.09",51177020109,"01JAN2000","31DEC2000",2.6,65,".",".","Spotsylvania",0
2000,"VA Tract 177 201.10",51177020110,"01JAN2000","31DEC2000",3.1,72,".",".","Spotsylvania",0
2000,"VA Tract 177 201.11",51177020111,"01JAN2000","31DEC2000",3.1,72,".",".","Spotsylvania",0
2000,"VA Tract 177 201.12",51177020112,"01JAN2000","31DEC2000",3.1,72,".",".","Spotsylvania",0
2000,"VA Tract 177 201.13",51177020113,"01JAN2000","31DEC2000",3.1,72,".",".","Spotsylvania",0
2000,"VA Tract 177 201.14",51177020114,"01JAN2000","31DEC2000",3.1,72,".",".","Spotsylvania",0
2000,"VA Tract 177 202.01",51177020201,"01JAN2000","31DEC2000",2.9,70,".",".","Spotsylvania",0
2000,"VA Tract 177 202.02",51177020202,"01JAN2000","31DEC2000",2.9,70,".",".","Spotsylvania",0
2000,"VA Tract 177 202.03",51177020203,"01JAN2000","31DEC2000",2.9,70,".",".","Spotsylvania",0
2000,"VA Tract 177 202.04",51177020204,"01JAN2000","31DEC2000",2.9,70,".",".","Spotsylvania",0
2000,"VA Tract 177 202.05",51177020205,"01JAN2000","31DEC2000",2.9,70,".",".","Spotsylvania",0
2000,"VA Tract 177 203.04",51177020304,"01JAN2000","31DEC2000",3.3,74,".",".","Spotsylvania",0
2000,"VA Tract 177 203.05",51177020305,"01JAN2000","31DEC2000",3.3,74,".",".","Spotsylvania",0
2000,"VA Tract 177 203.06",51177020306,"01JAN2000","31DEC2000",3.3,74,".",".","Spotsylvania",0
2000,"VA Tract 177 203.07",51177020307,"01JAN2000","31DEC2000",3.3,76,".",".","Spotsylvania",0
2000,"VA Tract 177 203.08",51177020308,"01JAN2000","31DEC2000",3.3,76,".",".","Spotsylvania",0
2000,"VA Tract 177 203.09",51177020309,"01JAN2000","31DEC2000",3.3,76,".",".","Spotsylvania",0
2000,"VA Tract 177 203.10",51177020310,"01JAN2000","31DEC2000",2.2,72,".",".","Spotsylvania",0
2000,"VA Tract 177 203.11",51177020311,"01JAN2000","31DEC2000",2.2,72,".",".","Spotsylvania",0
2000,"VA Tract 177 204.03",51177020403,"01JAN2000","31DEC2000",3.4,64,".",".","Spotsylvania",0
2000,"VA Tract 177 204.04",51177020404,"01JAN2000","31DEC2000",3.4,64,".",".","Spotsylvania",0
2000,"VA Tract 177 204.05",51177020405,"01JAN2000","31DEC2000",3.4,68,".",".","Spotsylvania",0
2000,"VA Tract 177 204.06",51177020406,"01JAN2000","31DEC2000",3.4,68,".",".","Spotsylvania",0
2000,"VA Tract 177 204.07",51177020407,"01JAN2000","31DEC2000",3.4,68,".",".","Spotsylvania",0
2000,"VA Tract 177 204.08",51177020408,"01JAN2000","31DEC2000",3.4,68,".",".","Spotsylvania",0
2000,"VA Tract 179 101.03",51179010103,"01JAN2000","31DEC2000",2.4,73,".",".","Stafford",0
2000,"VA Tract 179 101.05",51179010105,"01JAN2000","31DEC2000",1.9,77,".",".","Stafford",0
2000,"VA Tract 179 101.06",51179010106,"01JAN2000","31DEC2000",0.8,68,".",".","Stafford",0
2000,"VA Tract 179 101.07",51179010107,"01JAN2000","31DEC2000",3.2,70,".",".","Stafford",0
2000,"VA Tract 179 101.08",51179010108,"01JAN2000","31DEC2000",3.2,70,".",".","Stafford",0
2000,"VA Tract 179 102.01",51179010201,"01JAN2000","31DEC2000",0.0,95,".",".","Stafford",0
2000,"VA Tract 179 102.02",51179010202,"01JAN2000","31DEC2000",1.3,76,".",".","Stafford",0
2000,"VA Tract 179 102.04",51179010204,"01JAN2000","31DEC2000",2.8,68,".",".","Stafford",0
2000,"VA Tract 179 102.05",51179010205,"01JAN2000","31DEC2000",2.3,80,".",".","Stafford",0
2000,"VA Tract 179 102.06",51179010206,"01JAN2000","31DEC2000",4.0,78,".",".","Stafford",0
2000,"VA Tract 179 102.07",51179010207,"01JAN2000","31DEC2000",8.4,72,".",".","Stafford",0
2000,"VA Tract 179 102.10",51179010210,"01JAN2000","31DEC2000",1.9,72,".",".","Stafford",0
2000,"VA Tract 179 102.11",51179010211,"01JAN2000","31DEC2000",4.1,78,".",".","Stafford",0
2000,"VA Tract 179 102.12",51179010212,"01JAN2000","31DEC2000",4.1,78,".",".","Stafford",0
2000,"VA Tract 179 102.13",51179010213,"01JAN2000","31DEC2000",3.2,75,".",".","Stafford",0
2000,"VA Tract 179 102.14",51179010214,"01JAN2000","31DEC2000",3.2,75,".",".","Stafford",0
2000,"VA Tract 179 103.01",51179010301,"01JAN2000","31DEC2000",3.2,72,".",".","Stafford",0
2000,"VA Tract 179 103.03",51179010303,"01JAN2000","31DEC2000",2.7,72,".",".","Stafford",0
2000,"VA Tract 179 103.04",51179010304,"01JAN2000","31DEC2000",2.8,75,".",".","Stafford",0
2000,"VA Tract 179 103.05",51179010305,"01JAN2000","31DEC2000",2.8,75,".",".","Stafford",0
2000,"VA Tract 179 104.03",51179010403,"01JAN2000","31DEC2000",3.6,75,".",".","Stafford",0
2000,"VA Tract 179 104.04",51179010404,"01JAN2000","31DEC2000",2.4,73,".",".","Stafford",0
2000,"VA Tract 179 104.05",51179010405,"01JAN2000","31DEC2000",1.5,71,".",".","Stafford",0
2000,"VA Tract 179 104.06",51179010406,"01JAN2000","31DEC2000",2.2,73,".",".","Stafford",0
2000,"VA Tract 179 105.02",51179010502,"01JAN2000","31DEC2000",3.1,67,".",".","Stafford",0
2000,"VA Tract 179 105.03",51179010503,"01JAN2000","31DEC2000",1.1,75,".",".","Stafford",0
2000,"VA Tract 179 105.04",51179010504,"01JAN2000","31DEC2000",0.7,66,".",".","Stafford",0
2000,"VA Tract 187 201",51187020100,"01JAN2000","31DEC2000",3.0,70,".",".","Warren",0
2000,"VA Tract 187 202",51187020200,"01JAN2000","31DEC2000",2.0,62,".",".","Warren",0
2000,"VA Tract 187 203",51187020300,"01JAN2000","31DEC2000",1.8,66,".",".","Warren",0
2000,"VA Tract 187 204",51187020400,"01JAN2000","31DEC2000",2.6,62,".",".","Warren",0
2000,"VA Tract 187 205",51187020500,"01JAN2000","31DEC2000",4.6,59,".",".","Warren",0
2000,"VA Tract 187 206.01",51187020601,"01JAN2000","31DEC2000",5.1,65,".",".","Warren",0
2000,"VA Tract 187 206.02",51187020602,"01JAN2000","31DEC2000",5.0,66,".",".","Warren",0
2000,"VA Tract 187 207",51187020700,"01JAN2000","31DEC2000",3.9,63,".",".","Warren",0
2000,"VA Tract 510 2001.02",51510200102,"01JAN2000","31DEC2000",5.9,69,".",".","Alexandria",0
2000,"VA Tract 510 2001.03",51510200103,"01JAN2000","31DEC2000",2.7,70,".",".","Alexandria",0
2000,"VA Tract 510 2001.04",51510200104,"01JAN2000","31DEC2000",1.7,79,".",".","Alexandria",0
2000,"VA Tract 510 2001.05",51510200105,"01JAN2000","31DEC2000",6.5,72,".",".","Alexandria",0
2000,"VA Tract 510 2001.06",51510200106,"01JAN2000","31DEC2000",3.8,73,".",".","Alexandria",0
2000,"VA Tract 510 2001.07",51510200107,"01JAN2000","31DEC2000",1.4,73,".",".","Alexandria",0
2000,"VA Tract 510 2002.01",51510200201,"01JAN2000","31DEC2000",2.4,75,".",".","Alexandria",0
2000,"VA Tract 510 2002.02",51510200202,"01JAN2000","31DEC2000",2.4,63,".",".","Alexandria",0
2000,"VA Tract 510 2003.01",51510200301,"01JAN2000","31DEC2000",2.4,76,".",".","Alexandria",0
2000,"VA Tract 510 2003.02",51510200302,"01JAN2000","31DEC2000",2.5,71,".",".","Alexandria",0
2000,"VA Tract 510 2003.03",51510200303,"01JAN2000","31DEC2000",3.0,66,".",".","Alexandria",0
2000,"VA Tract 510 2004.03",51510200403,"01JAN2000","31DEC2000",3.4,76,".",".","Alexandria",0
2000,"VA Tract 510 2004.04",51510200404,"01JAN2000","31DEC2000",3.4,77,".",".","Alexandria",0
2000,"VA Tract 510 2004.05",51510200405,"01JAN2000","31DEC2000",3.4,77,".",".","Alexandria",0
2000,"VA Tract 510 2004.06",51510200406,"01JAN2000","31DEC2000",4.5,67,".",".","Alexandria",0
2000,"VA Tract 510 2004.07",51510200407,"01JAN2000","31DEC2000",4.5,67,".",".","Alexandria",0
2000,"VA Tract 510 2005",51510200500,"01JAN2000","31DEC2000",1.5,77,".",".","Alexandria",0
2000,"VA Tract 510 2006",51510200600,"01JAN2000","31DEC2000",3.2,66,".",".","Alexandria",0
2000,"VA Tract 510 2007.01",51510200701,"01JAN2000","31DEC2000",2.1,67,".",".","Alexandria",0
2000,"VA Tract 510 2007.02",51510200702,"01JAN2000","31DEC2000",2.1,67,".",".","Alexandria",0
2000,"VA Tract 510 2007.03",51510200703,"01JAN2000","31DEC2000",2.1,67,".",".","Alexandria",0
2000,"VA Tract 510 2008.01",51510200801,"01JAN2000","31DEC2000",1.3,63,".",".","Alexandria",0
2000,"VA Tract 510 2008.02",51510200802,"01JAN2000","31DEC2000",0.9,78,".",".","Alexandria",0
2000,"VA Tract 510 2009",51510200900,"01JAN2000","31DEC2000",1.4,68,".",".","Alexandria",0
2000,"VA Tract 510 2010",51510201000,"01JAN2000","31DEC2000",1.8,82,".",".","Alexandria",0
2000,"VA Tract 510 2011",51510201100,"01JAN2000","31DEC2000",2.6,71,".",".","Alexandria",0
2000,"VA Tract 510 2012.02",51510201202,"01JAN2000","31DEC2000",3.9,78,".",".","Alexandria",0
2000,"VA Tract 510 2012.03",51510201203,"01JAN2000","31DEC2000",7.2,64,".",".","Alexandria",0
2000,"VA Tract 510 2012.04",51510201204,"01JAN2000","31DEC2000",6.1,70,".",".","Alexandria",0
2000,"VA Tract 510 2013",51510201300,"01JAN2000","31DEC2000",3.5,75,".",".","Alexandria",0
2000,"VA Tract 510 2014",51510201400,"01JAN2000","31DEC2000",2.2,78,".",".","Alexandria",0
2000,"VA Tract 510 2015",51510201500,"01JAN2000","31DEC2000",1.9,70,".",".","Alexandria",0
2000,"VA Tract 510 2016",51510201600,"01JAN2000","31DEC2000",4.7,74,".",".","Alexandria",0
2000,"VA Tract 510 2018.01",51510201801,"01JAN2000","31DEC2000",2.2,77,".",".","Alexandria",0
2000,"VA Tract 510 2018.02",51510201802,"01JAN2000","31DEC2000",5.2,69,".",".","Alexandria",0
2000,"VA Tract 510 2019",51510201900,"01JAN2000","31DEC2000",4.2,82,".",".","Alexandria",0
2000,"VA Tract 510 2020.01",51510202001,"01JAN2000","31DEC2000",2.6,68,".",".","Alexandria",0
2000,"VA Tract 510 2020.02",51510202002,"01JAN2000","31DEC2000",1.0,80,".",".","Alexandria",0
2000,"VA Tract 600 3001",51600300100,"01JAN2000","31DEC2000",2.9,71,".",".","Fairfax",0
2000,"VA Tract 600 3002",51600300200,"01JAN2000","31DEC2000",2.1,66,".",".","Fairfax",0
2000,"VA Tract 600 3003",51600300300,"01JAN2000","31DEC2000",2.2,69,".",".","Fairfax",0
2000,"VA Tract 600 3004",51600300400,"01JAN2000","31DEC2000",2.8,66,".",".","Fairfax",0
2000,"VA Tract 600 3005",51600300500,"01JAN2000","31DEC2000",1.6,68,".",".","Fairfax",0
2000,"VA Tract 610 5001",51610500100,"01JAN2000","31DEC2000",2.1,73,".",".","Falls Church",0
2000,"VA Tract 610 5002",51610500200,"01JAN2000","31DEC2000",2.2,71,".",".","Falls Church",0
2000,"VA Tract 610 5003",51610500300,"01JAN2000","31DEC2000",4.3,70,".",".","Falls Church",0
2000,"VA Tract 630 1",51630000100,"01JAN2000","31DEC2000",4.6,71,".",".","Fredericksburg",0
2000,"VA Tract 630 2",51630000200,"01JAN2000","31DEC2000",5.1,57,".",".","Fredericksburg",0
2000,"VA Tract 630 3.01",51630000301,"01JAN2000","31DEC2000",15,55,".",".","Fredericksburg",0
2000,"VA Tract 630 3.02",51630000302,"01JAN2000","31DEC2000",15,55,".",".","Fredericksburg",0
2000,"VA Tract 630 4",51630000400,"01JAN2000","31DEC2000",10,61,".",".","Fredericksburg",0
2000,"VA Tract 630 5",51630000500,"01JAN2000","31DEC2000",8.2,70,".",".","Fredericksburg",0
2000,"VA Tract 683 9101",51683910100,"01JAN2000","31DEC2000",3.3,62,".",".","Manassas",0
2000,"VA Tract 683 9102.01",51683910201,"01JAN2000","31DEC2000",3.2,73,".",".","Manassas",0
2000,"VA Tract 683 9102.02",51683910202,"01JAN2000","31DEC2000",3.2,73,".",".","Manassas",0
2000,"VA Tract 683 9103.01",51683910301,"01JAN2000","31DEC2000",2.9,74,".",".","Manassas",0
2000,"VA Tract 683 9103.02",51683910302,"01JAN2000","31DEC2000",2.9,74,".",".","Manassas",0
2000,"VA Tract 683 9104.01",51683910401,"01JAN2000","31DEC2000",5.1,72,".",".","Manassas",0
2000,"VA Tract 683 9104.02",51683910402,"01JAN2000","31DEC2000",5.1,73,".",".","Manassas",0
2000,"VA Tract 685 9201",51685920100,"01JAN2000","31DEC2000",2.6,72,".",".","Manassas Park",0
2000,"VA Tract 685 9202",51685920200,"01JAN2000","31DEC2000",1.9,80,".",".","Manassas Park",0
2000,"WV Tract 037 9722.01",54037972201,"01JAN2000","31DEC2000",5.2,63,".",".","Jefferson",0
2000,"WV Tract 037 9722.03",54037972203,"01JAN2000","31DEC2000",5.2,63,".",".","Jefferson",0
2000,"WV Tract 037 9722.04",54037972204,"01JAN2000","31DEC2000",5.2,63,".",".","Jefferson",0
2000,"WV Tract 037 9723",54037972300,"01JAN2000","31DEC2000",4.7,68,".",".","Jefferson",0
2000,"WV Tract 037 9724.01",54037972401,"01JAN2000","31DEC2000",5.3,63,".",".","Jefferson",0
2000,"WV Tract 037 9724.02",54037972402,"01JAN2000","31DEC2000",5.3,63,".",".","Jefferson",0
2000,"WV Tract 037 9725.01",54037972501,"01JAN2000","31DEC2000",3.7,63,".",".","Jefferson",0
2000,"WV Tract 037 9725.03",54037972503,"01JAN2000","31DEC2000",3.7,63,".",".","Jefferson",0
2000,"WV Tract 037 9725.05",54037972505,"01JAN2000","31DEC2000",3.7,63,".",".","Jefferson",0
2000,"WV Tract 037 9725.06",54037972506,"01JAN2000","31DEC2000",3.7,63,".",".","Jefferson",0
2000,"WV Tract 037 9726.01",54037972601,"01JAN2000","31DEC2000",4.1,64,".",".","Jefferson",0
2000,"WV Tract 037 9726.02",54037972602,"01JAN2000","31DEC2000",4.1,64,".",".","Jefferson",0
2000,"WV Tract 037 9727.01",54037972701,"01JAN2000","31DEC2000",5.4,67,".",".","Jefferson",0
2000,"WV Tract 037 9727.02",54037972702,"01JAN2000","31DEC2000",5.3,67,".",".","Jefferson",0
2000,"WV Tract 037 9728",54037972800,"01JAN2000","31DEC2000",3.4,71,".",".","Jefferson",0
1990,"DC Tract 1",11001000100,"01JAN1990","31DEC1990",1.4,72,".",".","District of Columbia",1
1990,"DC Tract 2.01",11001000201,"01JAN1990","31DEC1990",2.3,56,".",".","District of Columbia",1
1990,"DC Tract 2.02",11001000202,"01JAN1990","31DEC1990",1.9,69,".",".","District of Columbia",1
1990,"DC Tract 3",11001000300,"01JAN1990","31DEC1990",3.5,74,".",".","District of Columbia",1
1990,"DC Tract 4",11001000400,"01JAN1990","31DEC1990",2.1,74,".",".","District of Columbia",1
1990,"DC Tract 5.01",11001000501,"01JAN1990","31DEC1990",1.9,78,".",".","District of Columbia",1
1990,"DC Tract 5.02",11001000502,"01JAN1990","31DEC1990",3.4,77,".",".","District of Columbia",1
1990,"DC Tract 6",11001000600,"01JAN1990","31DEC1990",2.7,65,".",".","District of Columbia",1
1990,"DC Tract 7.01",11001000701,"01JAN1990","31DEC1990",3.1,62,".",".","District of Columbia",1
1990,"DC Tract 7.02",11001000702,"01JAN1990","31DEC1990",1.9,74,".",".","District of Columbia",1
1990,"DC Tract 8.01",11001000801,"01JAN1990","31DEC1990",3.0,61,".",".","District of Columbia",1
1990,"DC Tract 8.02",11001000802,"01JAN1990","31DEC1990",1.7,73,".",".","District of Columbia",1
1990,"DC Tract 9.01",11001000901,"01JAN1990","31DEC1990",2.1,64,".",".","District of Columbia",1
1990,"DC Tract 9.02",11001000902,"01JAN1990","31DEC1990",1.6,65,".",".","District of Columbia",1
1990,"DC Tract 10.01",11001001001,"01JAN1990","31DEC1990",2.7,68,".",".","District of Columbia",1
1990,"DC Tract 10.02",11001001002,"01JAN1990","31DEC1990",2.6,73,".",".","District of Columbia",1
1990,"DC Tract 11",11001001100,"01JAN1990","31DEC1990",2.8,67,".",".","District of Columbia",1
1990,"DC Tract 12",11001001200,"01JAN1990","31DEC1990",3.0,74,".",".","District of Columbia",1
1990,"DC Tract 13.01",11001001301,"01JAN1990","31DEC1990",0.8,69,".",".","District of Columbia",1
1990,"DC Tract 13.02",11001001302,"01JAN1990","31DEC1990",0.9,74,".",".","District of Columbia",1
1990,"DC Tract 14.01",11001001401,"01JAN1990","31DEC1990",3.6,68,".",".","District of Columbia",1
1990,"DC Tract 14.02",11001001402,"01JAN1990","31DEC1990",2.5,66,".",".","District of Columbia",1
1990,"DC Tract 15",11001001500,"01JAN1990","31DEC1990",2.0,63,".",".","District of Columbia",1
1990,"DC Tract 16",11001001600,"01JAN1990","31DEC1990",3.8,66,".",".","District of Columbia",1
1990,"DC Tract 17.02",11001001702,"01JAN1990","31DEC1990",5.5,68,".",".","District of Columbia",1
1990,"DC Tract 18.03",11001001803,"01JAN1990","31DEC1990",7.7,70,".",".","District of Columbia",1
1990,"DC Tract 18.04",11001001804,"01JAN1990","31DEC1990",5.6,66,".",".","District of Columbia",1
1990,"DC Tract 19.01",11001001901,"01JAN1990","31DEC1990",6.1,60,".",".","District of Columbia",1
1990,"DC Tract 19.02",11001001902,"01JAN1990","31DEC1990",4.8,58,".",".","District of Columbia",1
1990,"DC Tract 20.01",11001002001,"01JAN1990","31DEC1990",6.0,68,".",".","District of Columbia",1
1990,"DC Tract 20.02",11001002002,"01JAN1990","31DEC1990",8.1,64,".",".","District of Columbia",1
1990,"DC Tract 21.01",11001002101,"01JAN1990","31DEC1990",8.1,60,".",".","District of Columbia",1
1990,"DC Tract 21.02",11001002102,"01JAN1990","31DEC1990",6.2,59,".",".","District of Columbia",1
1990,"DC Tract 22.01",11001002201,"01JAN1990","31DEC1990",10,54,".",".","District of Columbia",1
1990,"DC Tract 22.02",11001002202,"01JAN1990","31DEC1990",7.0,64,".",".","District of Columbia",1
1990,"DC Tract 23.01",11001002301,"01JAN1990","31DEC1990",8.0,63,".",".","District of Columbia",1
1990,"DC Tract 23.02",11001002302,"01JAN1990","31DEC1990",8.5,16,".",".","District of Columbia",1
1990,"DC Tract 24",11001002400,"01JAN1990","31DEC1990",9.3,57,".",".","District of Columbia",1
1990,"DC Tract 25.01",11001002501,"01JAN1990","31DEC1990",7.1,60,".",".","District of Columbia",1
1990,"DC Tract 25.02",11001002502,"01JAN1990","31DEC1990",8.2,63,".",".","District of Columbia",1
1990,"DC Tract 26",11001002600,"01JAN1990","31DEC1990",1.4,66,".",".","District of Columbia",1
1990,"DC Tract 27.01",11001002701,"01JAN1990","31DEC1990",4.4,73,".",".","District of Columbia",1
1990,"DC Tract 27.02",11001002702,"01JAN1990","31DEC1990",6.3,74,".",".","District of Columbia",1
1990,"DC Tract 28.01",11001002801,"01JAN1990","31DEC1990",6.8,72,".",".","District of Columbia",1
1990,"DC Tract 28.02",11001002802,"01JAN1990","31DEC1990",7.2,61,".",".","District of Columbia",1
1990,"DC Tract 29",11001002900,"01JAN1990","31DEC1990",7.3,60,".",".","District of Columbia",1
1990,"DC Tract 30",11001003000,"01JAN1990","31DEC1990",8.8,58,".",".","District of Columbia",1
1990,"DC Tract 31",11001003100,"01JAN1990","31DEC1990",11,51,".",".","District of Columbia",1
1990,"DC Tract 32",11001003200,"01JAN1990","31DEC1990",14,48,".",".","District of Columbia",1
1990,"DC Tract 33.01",11001003301,"01JAN1990","31DEC1990",9.4,59,".",".","District of Columbia",1
1990,"DC Tract 33.02",11001003302,"01JAN1990","31DEC1990",14,54,".",".","District of Columbia",1
1990,"DC Tract 34",11001003400,"01JAN1990","31DEC1990",7.5,38,".",".","District of Columbia",1
1990,"DC Tract 35",11001003500,"01JAN1990","31DEC1990",14,47,".",".","District of Columbia",1
1990,"DC Tract 36",11001003600,"01JAN1990","31DEC1990",9.1,46,".",".","District of Columbia",1
1990,"DC Tract 37",11001003700,"01JAN1990","31DEC1990",13,58,".",".","District of Columbia",1
1990,"DC Tract 38",11001003800,"01JAN1990","31DEC1990",7.2,73,".",".","District of Columbia",1
1990,"DC Tract 39",11001003900,"01JAN1990","31DEC1990",2.4,83,".",".","District of Columbia",1
1990,"DC Tract 40.01",11001004001,"01JAN1990","31DEC1990",1.6,86,".",".","District of Columbia",1
1990,"DC Tract 40.02",11001004002,"01JAN1990","31DEC1990",3.5,76,".",".","District of Columbia",1
1990,"DC Tract 41",11001004100,"01JAN1990","31DEC1990",2.8,74,".",".","District of Columbia",1
1990,"DC Tract 42.01",11001004201,"01JAN1990","31DEC1990",1.8,84,".",".","District of Columbia",1
1990,"DC Tract 42.02",11001004202,"01JAN1990","31DEC1990",3.0,83,".",".","District of Columbia",1
1990,"DC Tract 43",11001004300,"01JAN1990","31DEC1990",5.2,66,".",".","District of Columbia",1
1990,"DC Tract 44",11001004400,"01JAN1990","31DEC1990",13,56,".",".","District of Columbia",1
1990,"DC Tract 46",11001004600,"01JAN1990","31DEC1990",11,60,".",".","District of Columbia",1
1990,"DC Tract 47.01",11001004701,"01JAN1990","31DEC1990",14,37,".",".","District of Columbia",1
1990,"DC Tract 47.02",11001004702,"01JAN1990","31DEC1990",14,37,".",".","District of Columbia",1
1990,"DC Tract 48.01",11001004801,"01JAN1990","31DEC1990",11,51,".",".","District of Columbia",1
1990,"DC Tract 48.02",11001004802,"01JAN1990","31DEC1990",10,60,".",".","District of Columbia",1
1990,"DC Tract 49.01",11001004901,"01JAN1990","31DEC1990",15,56,".",".","District of Columbia",1
1990,"DC Tract 49.02",11001004902,"01JAN1990","31DEC1990",14,61,".",".","District of Columbia",1
1990,"DC Tract 50.01",11001005001,"01JAN1990","31DEC1990",8.2,63,".",".","District of Columbia",1
1990,"DC Tract 50.02",11001005002,"01JAN1990","31DEC1990",8.2,63,".",".","District of Columbia",1
1990,"DC Tract 52.01",11001005201,"01JAN1990","31DEC1990",8.3,76,".",".","District of Columbia",1
1990,"DC Tract 53.01",11001005301,"01JAN1990","31DEC1990",1.6,86,".",".","District of Columbia",1
1990,"DC Tract 55",11001005500,"01JAN1990","31DEC1990",3.4,80,".",".","District of Columbia",1
1990,"DC Tract 56",11001005600,"01JAN1990","31DEC1990",3.2,62,".",".","District of Columbia",1
1990,"DC Tract 58",11001005800,"01JAN1990","31DEC1990",15,42,".",".","District of Columbia",1
1990,"DC Tract 59",11001005900,"01JAN1990","31DEC1990",22,51,".",".","District of Columbia",1
1990,"DC Tract 64",11001006400,"01JAN1990","31DEC1990",31,42,".",".","District of Columbia",1
1990,"DC Tract 65",11001006500,"01JAN1990","31DEC1990",1.2,88,".",".","District of Columbia",1
1990,"DC Tract 66",11001006600,"01JAN1990","31DEC1990",2.6,82,".",".","District of Columbia",1
1990,"DC Tract 67",11001006700,"01JAN1990","31DEC1990",3.0,79,".",".","District of Columbia",1
1990,"DC Tract 68.01",11001006801,"01JAN1990","31DEC1990",12,59,".",".","District of Columbia",1
1990,"DC Tract 68.02",11001006802,"01JAN1990","31DEC1990",8.4,61,".",".","District of Columbia",1
1990,"DC Tract 68.04",11001006804,"01JAN1990","31DEC1990",0.0,0.6,".",".","District of Columbia",1
1990,"DC Tract 69",11001006900,"01JAN1990","31DEC1990",5.7,69,".",".","District of Columbia",1
